cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count
CoV-FISH-06B_R1_26h_INF_00012_1,223.435,gRNA,353132.624,30359212,26,Untreated,R1,13147.530461466115,27421593.53134232,4750.538461538462,496252.2680196554
CoV-FISH-06B_R1_26h_INF_00012_3,1568.631,gRNA,2473822.675,212677340,26,Untreated,R1,13147.530461466115,192053716.14469993,4750.538461538462,3475621.944052099
CoV-FISH-06B_R1_26h_INF_00012_5,583.987,gRNA,4244222.056,364880582,26,Untreated,R1,13147.530461466115,357202595.1283998,4750.538461538462,6464343.429653992
CoV-FISH-06B_R1_26h_INF_00012_7,1242.184,gRNA,1448093.687,124494256,26,Untreated,R1,13147.530461466115,108162604.02125418,4750.538461538462,1957433.1994640937
CoV-FISH-06B_R1_26h_INF_00012_9,419.397,gRNA,5437609.448,467477449,26,Untreated,R1,13147.530461466115,461963414.1670525,4750.538461538462,8360214.068539625
CoV-FISH-06B_R1_26h_INF_00012_11,773.132,gRNA,158878.98,13659006,26,Untreated,R1,13147.530461466115,3494229.479265781,4750.538461538462,63235.54107403842
CoV-FISH-06B_R1_26h_INF_00012_13,564.003,gRNA,2375608.581,204233763,26,Untreated,R1,13147.530461466115,196818516.3771417,4750.538461538462,3561851.175015908
CoV-FISH-06B_R1_26h_INF_00012_15,693.279,gRNA,220596.288,18964913,26,Untreated,R1,13147.530461466115,9850006.229205234,4750.538461538462,178256.88815873693
CoV-FISH-06B_R1_26h_INF_00012_17,674.68,gRNA,135797.081,11674629,26,Untreated,R1,13147.530461466115,2804253.1482580435,4750.538461538462,50748.946567737694
CoV-FISH-06B_R1_26h_INF_00012_19,931.557,gRNA,211296.725,18165419,26,Untreated,R1,13147.530461466115,5917744.965908011,4750.538461538462,107094.22694699225
CoV-FISH-06B_R1_26h_INF_00012_21,268.137,gRNA,2054922.779,176664041,26,Untreated,R1,13147.530461466115,173138701.62465385,4750.538461538462,3133314.3810554817
CoV-FISH-06B_R1_26h_INF_00012_23,489.129,gRNA,235230.549,20223037,26,Untreated,R1,13147.530461466115,13792198.57291354,4750.538461538462,249599.2734690192
CoV-FISH-06B_R1_26h_INF_00012_25,303.439,gRNA,2267125.11,194907316,26,Untreated,R1,13147.530461466115,190917842.5043032,4750.538461538462,3455065.8859373014
CoV-FISH-06B_R1_26h_INF_00012_29,224.482,gRNA,334721.653,28776400,26,Untreated,R1,13147.530461466115,25825016.066949163,4750.538461538462,467358.79080912843
CoV-FISH-06B_R1_26h_INF_00012_1,223.435,ORFN,396993.38,34129971,26,Untreated,R1,10672.78214146053,31745297.922222767,5174.7692307692305,527401.1521566191
CoV-FISH-06B_R1_26h_INF_00012_3,1568.631,ORFN,7432635.47,638992098,26,Untreated,R1,10672.78214146053,622250441.0766586,5174.7692307692305,10337770.348157935
CoV-FISH-06B_R1_26h_INF_00012_5,583.987,ORFN,12066250.868,1037349267,26,Untreated,R1,10672.78214146053,1031116500.975555,5174.7692307692305,17130474.94323633
CoV-FISH-06B_R1_26h_INF_00012_7,1242.184,ORFN,5055023.892,434586135,26,Untreated,R1,10672.78214146053,421328575.788392,5174.7692307692305,6999750.856070926
CoV-FISH-06B_R1_26h_INF_00012_9,419.397,ORFN,6747239.577,580067836,26,Untreated,R1,10672.78214146053,575591703.1882179,5174.7692307692305,9562604.458052648
CoV-FISH-06B_R1_26h_INF_00012_11,773.132,ORFN,192527.355,16551795,26,Untreated,R1,10672.78214146053,8300325.597408338,5174.7692307692305,137897.627991192
CoV-FISH-06B_R1_26h_INF_00012_13,564.003,ORFN,4325998.901,371911030,26,Untreated,R1,10672.78214146053,365891548.85386986,5174.7692307692305,6078746.6825067755
CoV-FISH-06B_R1_26h_INF_00012_15,693.279,ORFN,688021.984,59150030,26,Untreated,R1,10672.78214146053,51750814.26975039,5174.7692307692305,859763.204547003
CoV-FISH-06B_R1_26h_INF_00012_17,674.68,ORFN,184919.139,15897708,26,Untreated,R1,10672.78214146053,8696995.34479941,5174.7692307692305,144487.70890056907
CoV-FISH-06B_R1_26h_INF_00012_19,931.557,ORFN,296520.563,25492209,26,Untreated,R1,10672.78214146053,15549904.086647453,5174.7692307692305,258338.64754760382
CoV-FISH-06B_R1_26h_INF_00012_21,268.137,ORFN,4453272.655,382852899,26,Untreated,R1,10672.78214146053,379991131.2149352,5174.7692307692305,6312990.380593082
CoV-FISH-06B_R1_26h_INF_00012_23,489.129,ORFN,651165.485,55981435,26,Untreated,R1,10672.78214146053,50761067.74392955,5174.7692307692305,843320.0305267173
CoV-FISH-06B_R1_26h_INF_00012_25,303.439,ORFN,5009757.616,430694542,26,Untreated,R1,10672.78214146053,427456003.65977734,5174.7692307692305,7101549.003533356
CoV-FISH-06B_R1_26h_INF_00012_29,224.482,ORFN,1174809.097,100999670,26,Untreated,R1,10672.78214146053,98603822.51932065,5174.7692307692305,1638156.609244865
CoV-FISH-06B_R1_26h_INF_00013_1,192.204,gRNA,1377115.491,118392180,26,Untreated,R1,13147.530461466115,115865172.05518436,4750.538461538462,2096827.6096410442
CoV-FISH-06B_R1_26h_INF_00013_3,316.874,gRNA,882976.037,75910451,26,Untreated,R1,13147.530461466115,71744340.43255338,4750.538461538462,1298366.9828135644
CoV-FISH-06B_R1_26h_INF_00013_5,1844.701,gRNA,8045999.209,691723674,26,Untreated,R1,13147.530461466115,667470411.410203,4750.538461538462,12079301.850920238
CoV-FISH-06B_R1_26h_INF_00013_7,970.849,gRNA,228542.804,19648084,26,Untreated,R1,13147.530461466115,6883817.199016083,4750.538461538462,124577.36614540286
CoV-FISH-06B_R1_26h_INF_00013_11,388.13,gRNA,678508.744,58332166,26,Untreated,R1,13147.530461466115,53229215.00199116,4750.538461538462,963296.2664788987
CoV-FISH-06B_R1_26h_INF_00013_13,674.459,gRNA,1045973.9,89923562,26,Untreated,R1,13147.530461466115,81056091.75249003,4750.538461538462,1466882.9994510328
CoV-FISH-06B_R1_26h_INF_00013_15,1134.02,gRNA,598857.963,51484498,26,Untreated,R1,13147.530461466115,36574935.5060882,4750.538461538462,661901.5294214525
CoV-FISH-06B_R1_26h_INF_00013_19,744.075,gRNA,7439041.458,639542828,26,Untreated,R1,13147.530461466115,629760079.2718846,4750.538461538462,11396852.895864965
CoV-FISH-06B_R1_26h_INF_00013_23,971.489,gRNA,187786.659,16144232,26,Untreated,R1,13147.530461466115,3371550.7795207463,4750.538461538462,61015.40813695758
CoV-FISH-06B_R1_26h_INF_00013_25,175.699,gRNA,38115.526,3276835,26,Untreated,R1,13147.530461466115,966827.0454508648,4750.538461538462,17496.799138946608
CoV-FISH-06B_R1_26h_INF_00013_27,203.766,gRNA,413321.559,35533723,26,Untreated,R1,13147.530461466115,32854703.307988897,4750.538461538462,594575.9867334834
CoV-FISH-06B_R1_26h_INF_00013_29,1557.383,gRNA,583288.295,50145956,26,Untreated,R1,13147.530461466115,29670215.567330517,4750.538461538462,536945.883582248
CoV-FISH-06B_R1_26h_INF_00013_31,619.941,gRNA,348019.314,29919615,26,Untreated,R1,13147.530461466115,21768921.818188235,4750.538461538462,393955.10739633004
CoV-FISH-06B_R1_26h_INF_00013_33,248.932,gRNA,1127811.311,96959217,26,Untreated,R1,13147.530461466115,93686375.94716632,4750.538461538462,1695454.9520684818
CoV-FISH-06B_R1_26h_INF_00013_35,1241.521,gRNA,321410.115,27631992,26,Untreated,R1,13147.530461466115,11309056.833950128,4750.538461538462,204661.52328442794
CoV-FISH-06B_R1_26h_INF_00013_37,683.171,gRNA,593933.182,51061109,26,Untreated,R1,13147.530461466115,42079097.46710973,4750.538461538462,761511.0890767825
CoV-FISH-06B_R1_26h_INF_00013_2,244.175,ORFN,305211.841,26239408,26,Untreated,R1,10672.78214146053,23633381.420608874,5174.7692307692305,392633.6625072449
CoV-FISH-06B_R1_26h_INF_00013_4,206.43,ORFN,2092394.182,179885500,26,Untreated,R1,10672.78214146053,177682317.5825383,5174.7692307692305,2951928.794005395
CoV-FISH-06B_R1_26h_INF_00013_6,271.94,ORFN,1612819.85,138655951,26,Untreated,R1,10672.78214146053,135753594.62445122,5174.7692307692305,2255345.103068577
CoV-FISH-06B_R1_26h_INF_00013_8,1367.61,ORFN,2932469.459,252107724,26,Untreated,R1,10672.78214146053,237511520.41551715,5174.7692307692305,3945902.4711160534
CoV-FISH-06B_R1_26h_INF_00013_10,1037.267,ORFN,604599.367,51978093,26,Untreated,R1,10672.78214146053,40907568.28647366,5174.7692307692305,679618.7170481326
CoV-FISH-06B_R1_26h_INF_00013_12,737.515,ORFN,4069400.784,349850999,26,Untreated,R1,10672.78214146053,341979662.07894075,5174.7692307692305,5681486.065635764
CoV-FISH-06B_R1_26h_INF_00013_14,974.839,ORFN,768237.688,66046265,26,Untreated,R1,10672.78214146053,55642020.73000076,5174.7692307692305,924409.8421512039
CoV-FISH-06B_R1_26h_INF_00013_16,1305.496,ORFN,3079157.823,264718689,26,Untreated,R1,10672.78214146053,250785414.60545185,5174.7692307692305,4166428.581991702
CoV-FISH-06B_R1_26h_INF_00013_18,745.111,ORFN,146155.895,12565188,26,Untreated,R1,10672.78214146053,4612780.625794203,5174.7692307692305,76634.5246672441
CoV-FISH-06B_R1_26h_INF_00013_20,381.523,ORFN,135767.838,11672115,26,Untreated,R1,10672.78214146053,7600203.139043555,5174.7692307692305,126266.12930130803
CoV-FISH-06B_R1_26h_INF_00013_22,922.089,ORFN,601400.386,51703073,26,Untreated,R1,10672.78214146053,41861817.9879628,5174.7692307692305,695472.1638560194
CoV-FISH-06B_R1_26h_INF_00013_24,852.216,ORFN,269453.071,23165186,26,Untreated,R1,10672.78214146053,14069670.294533074,5174.7692307692305,233746.75336110182
CoV-FISH-06B_R1_26h_INF_00013_26,1141.43,ORFN,393970.563,33870096,26,Untreated,R1,10672.78214146053,21687862.280272707,5174.7692307692305,360311.74073256325
CoV-FISH-06B_R1_26h_INF_00013_28,419.99,ORFN,1603041.87,137815327,26,Untreated,R1,10672.78214146053,133332865.228408,5174.7692307692305,2215128.266053516
CoV-FISH-06B_R1_26h_INF_00013_30,956.251,ORFN,227003.648,19515761,26,Untreated,R1,10672.78214146053,9309902.404446227,5174.7692307692305,154670.25279146674
CoV-FISH-06B_R1_26h_INF_00013_32,514.359,ORFN,8387336.804,721068854,26,Untreated,R1,10672.78214146053,715579212.4505005,5174.7692307692305,11888289.78799816
CoV-FISH-06B_R1_26h_INF_00013_34,1054.424,ORFN,3208106.396,275804544,26,Untreated,R1,10672.78214146053,264550906.3632726,5174.7692307692305,4395121.859051639
CoV-FISH-06B_R1_26h_INF_00013_36,605.843,ORFN,836646.056,71927410,26,Untreated,R1,10672.78214146053,65461379.64907113,5174.7692307692305,1087543.9611015192
CoV-FISH-06B_R1_26h_INF_00013_38,436.414,ORFN,5255778.811,451845263,26,Untreated,R1,10672.78214146053,447187511.45451665,5174.7692307692305,7429358.8092636075
CoV-FISH-06B_R1_26h_INF_00014_3,1994.821,gRNA,655591.796,56361970,26,Untreated,R1,13147.530461466115,30135000.137327705,4750.538461538462,545357.1524874637
CoV-FISH-06B_R1_26h_INF_00014_5,817.135,gRNA,1075318.994,92446393,26,Untreated,R1,13147.530461466115,81703085.69636989,4750.538461538462,1478591.7359137181
CoV-FISH-06B_R1_26h_INF_00014_7,751.613,gRNA,423907.798,36443834,26,Untreated,R1,13147.530461466115,26561979.187266067,4750.538461538462,480695.7115641566
CoV-FISH-06B_R1_26h_INF_00014_9,1185.863,gRNA,4132586.05,355283108,26,Untreated,R1,13147.530461466115,339691938.0843744,4750.538461538462,6147450.71287297
CoV-FISH-06B_R1_26h_INF_00014_11,678.681,gRNA,2065068.358,177536268,26,Untreated,R1,13147.530461466115,168613288.87888172,4750.538461538462,3051417.3776502046
CoV-FISH-06B_R1_26h_INF_00014_15,1435.528,gRNA,2259205.87,194226490,26,Untreated,R1,13147.530461466115,175352841.8917125,4750.538461538462,3173383.9754058477
CoV-FISH-06B_R1_26h_INF_00014_17,1574.528,gRNA,2802406.465,240926061,26,Untreated,R1,13147.530461466115,220224906.1575687,4750.538461538462,3985439.760464552
CoV-FISH-06B_R1_26h_INF_00014_19,851.053,gRNA,2342627.801,201398368,26,Untreated,R1,13147.530461466115,190209122.75817788,4750.538461538462,3442240.0893254816
CoV-FISH-06B_R1_26h_INF_00014_21,1165.124,gRNA,329613.88,28337279,26,Untreated,R1,13147.530461466115,13018775.718614755,4750.538461538462,235602.53600205478
CoV-FISH-06B_R1_26h_INF_00014_2,801.804,ORFN,117802.494,10127614,26,Untreated,R1,10672.78214146053,1570134.587848382,5174.7692307692305,26085.462883386706
CoV-FISH-06B_R1_26h_INF_00014_4,975.828,ORFN,12305812.254,1057944631,26,Untreated,R1,10672.78214146053,1047529831.3484628,5174.7692307692305,17403158.14093721
CoV-FISH-06B_R1_26h_INF_00014_6,1426.118,ORFN,291529.853,25063152,26,Untreated,R1,10672.78214146053,9842505.277984593,5174.7692307692305,163518.66145451553
CoV-FISH-06B_R1_26h_INF_00014_8,1568.62,ORFN,4835528.554,415715872,26,Untreated,R1,10672.78214146053,398974332.4772622,5174.7692307692305,6628368.180540068
CoV-FISH-06B_R1_26h_INF_00014_10,519.209,ORFN,12311732.73,1058453621,26,Untreated,R1,10672.78214146053,1052912216.4571145,5174.7692307692305,17492578.50532026
CoV-FISH-06B_R1_26h_INF_00014_12,750.973,ORFN,414290,35616981,26,Untreated,R1,10672.78214146053,27602009.77688096,5174.7692307692305,458566.550354365
CoV-FISH-06B_R1_26h_INF_00014_14,624.907,ORFN,541880.257,46586060,26,Untreated,R1,10672.78214146053,39916563.730326325,5174.7692307692305,663154.642715452
CoV-FISH-06B_R1_26h_INF_00014_16,907.467,ORFN,2484593.325,213603305,26,Untreated,R1,10672.78214146053,203918107.40843523,5174.7692307692305,3387797.6214398583
CoV-FISH-06B_R1_26h_INF_00014_18,1454.872,ORFN,3060665.895,263128917,26,Untreated,R1,10672.78214146053,247601385.10028905,5174.7692307692305,4113530.6431020503
CoV-FISH-06B_R1_26h_INF_00014_20,1007.582,ORFN,12471986.287,1072230801,26,Untreated,R1,10672.78214146053,1061477097.824343,5174.7692307692305,17634871.33596964
CoV-FISH-06B_R1_26h_INF_00014_22,222.807,ORFN,1257386.198,108098917,26,Untreated,R1,10672.78214146053,105720946.4294076,5174.7692307692305,1756397.0919587994
CoV-FISH-06B_R1_26h_INF_00015_3,158.297,gRNA,491983.101,42296345,26,Untreated,R1,13147.530461466115,40215130.3705413,4750.538461538462,727778.6257125054
CoV-FISH-06B_R1_26h_INF_00015_5,735.224,gRNA,5189388.713,446137631,26,Untreated,R1,13147.530461466115,436471251.06399906,4750.538461538462,7898878.962607215
CoV-FISH-06B_R1_26h_INF_00015_7,552.744,gRNA,1813357.394,155896391,26,Untreated,R1,13147.530461466115,148629172.42260736,4750.538461538462,2689762.1330540087
CoV-FISH-06B_R1_26h_INF_00015_9,1300.146,gRNA,406302.249,34930265,26,Untreated,R1,13147.530461466115,17836555.860646676,4750.538461538462,322790.5515187578
CoV-FISH-06B_R1_26h_INF_00015_11,1080.037,gRNA,5317138.895,457120459,26,Untreated,R1,13147.530461466115,442920639.6429895,4750.538461538462,8015594.415558772
CoV-FISH-06B_R1_26h_INF_00015_15,595.235,gRNA,258598.846,22232036,26,Untreated,R1,13147.530461466115,14406165.705769219,4750.538461538462,260710.319288472
CoV-FISH-06B_R1_26h_INF_00015_17,1609.459,gRNA,280164.143,24086029,26,Untreated,R1,13147.530461466115,2925617.771019209,4750.538461538462,52945.298476817654
CoV-FISH-06B_R1_26h_INF_00015_19,345.942,gRNA,7286636.907,626440436,26,Untreated,R1,13147.530461466115,621892153.0170995,4750.538461538462,11254465.9757144
CoV-FISH-06B_R1_26h_INF_00015_21,1051.19,gRNA,5199700.023,447024106,26,Untreated,R1,13147.530461466115,433203553.4542114,4750.538461538462,7839742.999257527
CoV-FISH-06B_R1_26h_INF_00015_2,251.224,ORFN,146898.609,12629040,26,Untreated,R1,10672.78214146053,9947780.979293719,5174.7692307692305,165267.66145762027
CoV-FISH-06B_R1_26h_INF_00015_4,455.211,ORFN,180928.66,15554642,26,Untreated,R1,10672.78214146053,10696274.16860361,5174.7692307692305,177702.76826904752
CoV-FISH-06B_R1_26h_INF_00015_6,645.379,ORFN,370381.343,31842104,26,Untreated,R1,10672.78214146053,24954114.534326345,5174.7692307692305,414575.6889318381
CoV-FISH-06B_R1_26h_INF_00015_8,1003.511,ORFN,399246.683,34323690,26,Untreated,R1,10672.78214146053,23613435.720440805,5174.7692307692305,392302.29421216756
CoV-FISH-06B_R1_26h_INF_00015_10,704.783,ORFN,182311.275,15673507,26,Untreated,R1,10672.78214146053,8151511.583995024,5174.7692307692305,135425.30335516174
CoV-FISH-06B_R1_26h_INF_00015_12,580.276,ORFN,6552115.664,563292812,26,Untreated,R1,10672.78214146053,557099652.6700819,5174.7692307692305,9255386.40097541
CoV-FISH-06B_R1_26h_INF_00015_14,1332.54,ORFN,309457.406,26604404,26,Untreated,R1,10672.78214146053,12382494.885218186,5174.7692307692305,205716.83041178575
CoV-FISH-06B_R1_26h_INF_00015_16,707.47,ORFN,6428740.102,552686075,26,Untreated,R1,10672.78214146053,545135401.818381,5174.7692307692305,9056618.07631399
CoV-FISH-06B_R1_26h_INF_00015_18,1176.79,ORFN,7218801.068,620608512,26,Untreated,R1,10672.78214146053,608048888.7037506,5174.7692307692305,10101832.569207652
CoV-FISH-06B_R1_26h_INF_00015_20,1114.316,ORFN,11943057.064,1026758156,26,Untreated,R1,10672.78214146053,1014865304.0952563,5174.7692307692305,16860485.353609778
CoV-FISH-06B_R1_26h_INF_00015_22,342.731,ORFN,1518720.544,130566127,26,Untreated,R1,10672.78214146053,126908233.7038751,5174.7692307692305,2108392.5196597665
CoV-FISH-06B_R1_26h_INF_00016_3,1043.792,gRNA,186064.663,15996190,26,Untreated,R1,13147.530461466115,2272902.8845653627,4750.538461538462,41133.02934655397
CoV-FISH-06B_R1_26h_INF_00016_5,1130.321,gRNA,2998418.339,257777424,26,Untreated,R1,13147.530461466115,242916494.22126517,4750.538461538462,4396092.483060936
CoV-FISH-06B_R1_26h_INF_00016_7,679.321,gRNA,278463.502,23939823,26,Untreated,R1,13147.530461466115,15008429.459386377,4750.538461538462,271609.56747902435
CoV-FISH-06B_R1_26h_INF_00016_9,855.031,gRNA,134999.441,11606055,26,Untreated,R1,13147.530461466115,364508.8820021674,4750.538461538462,6596.566286351405
CoV-FISH-06B_R1_26h_INF_00016_11,1194.308,gRNA,210829.522,18125253,26,Untreated,R1,13147.530461466115,2423052.189627327,4750.538461538462,43850.30152453332
CoV-FISH-06B_R1_26h_INF_00016_13,722.429,gRNA,134256.145,11542153,26,Untreated,R1,13147.530461466115,2043995.7162534967,4750.538461538462,36990.46551958736
CoV-FISH-06B_R1_26h_INF_00016_15,824.323,gRNA,3936926.97,338462075,26,Untreated,R1,13147.530461466115,327624263.24741286,4750.538461538462,5929060.377507484
CoV-FISH-06B_R1_26h_INF_00016_17,1099.869,gRNA,190584.598,16384774,26,Untreated,R1,13147.530461466115,1924212.8188777268,4750.538461538462,34822.73830764579
