cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count,ImgeJ_cal_factor
CoV-FISH-06B_R1_48h_INF_00007_33,563.34,gRNA,394842.6,33945066,48,Untreated,R1,14867.221637919216,25569765.362494588,6072.076923076923,147386.4377913404,35
CoV-FISH-06B_R1_48h_INF_00007_35,1204.393,gRNA,317138.786,27264781,48,Untreated,R1,14867.221637919216,9358803.329841562,6072.076923076923,53944.98796607308,35
CoV-FISH-06B_R1_48h_INF_00007_37,1125.192,gRNA,344250.572,29595612,48,Untreated,R1,14867.221637919216,12867133.150786402,6072.076923076923,74167.31803346735,35
CoV-FISH-06B_R1_48h_INF_00007_39,963.067,gRNA,224538.007,19303787,48,Untreated,R1,14867.221637919216,4985656.458834054,6072.076923076923,28737.77428543642,35
CoV-FISH-06B_R1_48h_INF_00007_41,1195.715,gRNA,238347.444,20491000,48,Untreated,R1,14867.221637919216,2714040.079215426,6072.076923076923,15643.972231564652,35
CoV-FISH-06B_R1_48h_INF_00007_43,154.215,gRNA,225834.837,19415277,48,Untreated,R1,14867.221637919216,17122528.41510829,6072.076923076923,98695.80081424772,35
CoV-FISH-06B_R1_48h_INF_00007_45,799.594,gRNA,341033.272,29319017,48,Untreated,R1,14867.221637919216,17431275.78164962,6072.076923076923,100475.448530481,35
CoV-FISH-06B_R1_48h_INF_00007_47,585.499,gRNA,159160.353,13683196,48,Untreated,R1,14867.221637919216,4978452.598219937,6072.076923076923,28696.250581984004,35
CoV-FISH-06B_R1_48h_INF_00007_49,168.568,gRNA,43944.576,3777965,48,Untreated,R1,14867.221637919216,1271827.1829392333,6072.076923076923,7330.926792725226,35
CoV-FISH-06B_R1_48h_INF_00007_3,627.455,ORFN,128180.28,11019804,48,Untreated,R1,11486.03286208993,3812835.250517362,6520.384615384615,20466.466572115845,35
CoV-FISH-06B_R1_48h_INF_00007_5,907.084,ORFN,7310373.363,628481086,48,Untreated,R1,11486.03286208993,618062289.367324,6520.384615384615,3317623.331116999,35
CoV-FISH-06B_R1_48h_INF_00007_7,1156.004,ORFN,208017.287,17883482,48,Untreated,R1,11486.03286208993,4605582.067292593,6520.384615384615,24721.758280164337,35
CoV-FISH-06B_R1_48h_INF_00007_9,1275.312,ORFN,978730.783,84142595,48,Untreated,R1,11486.03286208993,69494319.45858237,6520.384615384615,373030.323289742,35
CoV-FISH-06B_R1_48h_INF_00007_11,431.552,ORFN,579208.809,49795238,48,Untreated,R1,11486.03286208993,44838417.54629937,6520.384615384615,240682.82880394283,35
CoV-FISH-06B_R1_48h_INF_00007_13,726.918,ORFN,175543.771,15091697,48,Untreated,R1,11486.03286208993,6742292.963955311,6520.384615384615,36191.15553117049,35
CoV-FISH-06B_R1_48h_INF_00007_15,516.522,ORFN,514752.767,44253879,48,Untreated,R1,11486.03286208993,38321090.33400758,6520.384615384615,205699.24027574412,35
CoV-FISH-06B_R1_48h_INF_00007_17,164.974,ORFN,98827.718,8496331,48,Untreated,R1,11486.03286208993,6601434.214609576,6520.384615384615,35435.05654040414,35
CoV-FISH-06B_R1_48h_INF_00007_19,1318.175,ORFN,562937.348,48396362,48,Untreated,R1,11486.03286208993,33255760.632014606,6520.384615384615,178509.65714111537,35
CoV-FISH-06B_R1_48h_INF_00007_21,1097.81,ORFN,997252.465,85734925,48,Untreated,R1,11486.03286208993,73125443.26366906,6520.384615384615,392521.40252426616,35
CoV-FISH-06B_R1_48h_INF_00007_23,450.488,ORFN,367875.665,31626688,48,Untreated,R1,11486.03286208993,26452368.028022833,6520.384615384615,141990.53209166977,35
CoV-FISH-06B_R1_48h_INF_00007_25,851.832,ORFN,245591.259,21113759,48,Untreated,R1,11486.03286208993,11329588.65502021,6520.384615384615,60814.756539069145,35
CoV-FISH-06B_R1_48h_INF_00007_27,423.991,ORFN,109387.24,9404145,48,Untreated,R1,11486.03286208993,4534170.440769629,6520.384615384615,24338.436271458515,35
CoV-FISH-06B_R1_48h_INF_00007_29,466.598,ORFN,141802.271,12190902,48,Untreated,R1,11486.03286208993,6831542.038614563,6520.384615384615,36670.22506423201,35
CoV-FISH-06B_R1_48h_INF_00007_31,951.924,ORFN,530493.26,45607107,48,Untreated,R1,11486.03286208993,34673276.6537879,6520.384615384615,186118.5734380168,35
CoV-FISH-06B_R1_48h_INF_00007_33,563.34,ORFN,1254579.396,107857613,48,Untreated,R1,11486.03286208993,101387071.24747026,6520.384615384615,544223.6467598533,35
CoV-FISH-06B_R1_48h_INF_00007_35,1204.393,ORFN,435990.168,37482569,48,Untreated,R1,11486.03286208993,23648871.42312892,6520.384615384615,126941.97484248994,35
CoV-FISH-06B_R1_48h_INF_00007_37,1125.192,ORFN,1095681.631,94196992,48,Untreated,R1,11486.03286208993,81272999.7118393,6520.384615384615,436255.7054077377,35
CoV-FISH-06B_R1_48h_INF_00007_39,963.067,ORFN,369161.05,31737194,48,Untreated,R1,11486.03286208993,20675374.789605636,6520.384615384615,110980.89458232248,35
CoV-FISH-06B_R1_48h_INF_00007_41,1195.715,ORFN,430482.005,37009026,48,Untreated,R1,11486.03286208993,23275004.21630614,6520.384615384615,124935.13736116668,35
CoV-FISH-06B_R1_48h_INF_00007_43,154.215,ORFN,804949.196,69202395,48,Untreated,R1,11486.03286208993,67431076.4421728,6520.384615384615,361955.28556820174,35
CoV-FISH-06B_R1_48h_INF_00007_45,799.594,ORFN,1486821.872,127823762,48,Untreated,R1,11486.03286208993,118639599.03967008,6520.384615384615,636831.4465056319,35
CoV-FISH-06B_R1_48h_INF_00007_47,585.499,ORFN,337879.969,29047924,48,Untreated,R1,11486.03286208993,22322863.245279208,6520.384615384615,119824.25265855058,35
CoV-FISH-06B_R1_48h_INF_00007_49,168.568,ORFN,72015.405,6191246,48,Untreated,R1,11486.03286208993,4255068.412503224,6520.384615384615,22840.277563722848,35
CoV-FISH-06B_R1_48h_INF_00008_1,535.296,gRNA,143088.296,12301463,48,Untreated,R1,14867.221637919216,4343098.726108395,6072.076923076923,25034.013458572277,35
CoV-FISH-06B_R1_48h_INF_00008_3,667.259,gRNA,121255.968,10424513,48,Untreated,R1,14867.221637919216,504225.5571036618,6072.076923076923,2906.4016681931935,35
CoV-FISH-06B_R1_48h_INF_00008_5,719.497,gRNA,140011.926,12036984,48,Untreated,R1,14867.221637919216,1340062.6331820376,6072.076923076923,7724.242093034029,35
CoV-FISH-06B_R1_48h_INF_00008_7,1536.9,gRNA,439015.45,37742656,48,Untreated,R1,14867.221637919216,14893223.064681957,6072.076923076923,85845.88335546436,35
CoV-FISH-06B_R1_48h_INF_00008_9,1098.718,gRNA,250335.898,21521661,48,Untreated,R1,14867.221637919216,5186776.9764286745,6072.076923076923,29897.051120197713,35
CoV-FISH-06B_R1_48h_INF_00008_13,176.327,gRNA,108217.603,9303590,48,Untreated,R1,14867.221637919216,6682097.410250619,6072.076923076923,38516.21320374517,35
CoV-FISH-06B_R1_48h_INF_00008_15,190.064,gRNA,5360802.237,460874246,48,Untreated,R1,14867.221637919216,458048522.3866105,6072.076923076923,2640233.0679644244,35
CoV-FISH-06B_R1_48h_INF_00008_17,1016.26,gRNA,292668.247,25161021,48,Untreated,R1,14867.221637919216,10052058.338248216,6072.076923076923,57940.97247048834,35
CoV-FISH-06B_R1_48h_INF_00008_19,582.568,gRNA,3003459.694,258210835,48,Untreated,R1,14867.221637919216,249549667.4248407,6072.076923076923,1438426.8299821697,35
CoV-FISH-06B_R1_48h_INF_00008_21,1483.033,gRNA,968540.199,83266499,48,Untreated,R1,14867.221637919216,61217918.69265175,6072.076923076923,352865.6144160096,35
CoV-FISH-06B_R1_48h_INF_00008_23,867.675,gRNA,283780.368,24396920,48,Untreated,R1,14867.221637919216,11497003.465318443,6072.076923076923,66269.7667344831,35
CoV-FISH-06B_R1_48h_INF_00008_25,232.904,gRNA,1878197.693,161470785,48,Untreated,R1,14867.221637919216,158008149.61164206,6072.076923076923,910773.2504819938,35
CoV-FISH-06B_R1_48h_INF_00008_27,1092.692,gRNA,277388.013,23847362,48,Untreated,R1,14867.221637919216,7602067.854018776,6072.076923076923,43819.00596144448,35
CoV-FISH-06B_R1_48h_INF_00008_29,855.415,gRNA,459660.461,39517531,48,Untreated,R1,14867.221637919216,26799886.602599338,6072.076923076923,154476.9677614135,35
CoV-FISH-06B_R1_48h_INF_00008_31,762.477,gRNA,188256.363,16184613,48,Untreated,R1,14867.221637919216,4848698.44718427,6072.076923076923,27948.335932057755,35
CoV-FISH-06B_R1_48h_INF_00008_33,1191.481,gRNA,2423163.194,208322087,48,Untreated,R1,14867.221637919216,190608074.89563036,6072.076923076923,1098682.1652395178,35
CoV-FISH-06B_R1_48h_INF_00008_35,280.024,gRNA,63993.736,5501614,48,Untreated,R1,14867.221637919216,1338435.1280633097,6072.076923076923,7714.861006483727,35
CoV-FISH-06B_R1_48h_INF_00008_37,231.775,gRNA,662464.312,56952808,48,Untreated,R1,14867.221637919216,53506957.704871275,6072.076923076923,308418.93859301,35
CoV-FISH-06B_R1_48h_INF_00008_39,704.632,gRNA,6416304.928,551617009,48,Untreated,R1,14867.221637919216,541141088.8828297,6072.076923076923,3119186.1287062787,35
CoV-FISH-06B_R1_48h_INF_00008_41,1525.14,gRNA,4663548.503,400930552,48,Untreated,R1,14867.221637919216,378255957.5911439,6072.076923076923,2180301.51518262,35
CoV-FISH-06B_R1_48h_INF_00008_43,1352.884,gRNA,299285.352,25729901,48,Untreated,R1,14867.221637919216,5616274.721605301,6072.076923076923,32372.71492874586,35
CoV-FISH-06B_R1_48h_INF_00008_2,422.177,ORFN,174771.907,15025339,48,Untreated,R1,11486.03286208993,10176200.10438146,6520.384615384615,54623.618798956704,35
CoV-FISH-06B_R1_48h_INF_00008_4,171.244,ORFN,2524523.251,217036126,48,Untreated,R1,11486.03286208993,215069211.78856423,6520.384615384615,1154444.5391824069,35
CoV-FISH-06B_R1_48h_INF_00008_6,161.38,ORFN,184942.018,15899675,48,Untreated,R1,11486.03286208993,14046059.016715929,6520.384615384615,75396.17592881198,35
CoV-FISH-06B_R1_48h_INF_00008_10,612.392,ORFN,1369290.748,117719478,48,Untreated,R1,11486.03286208993,110685523.36351904,6520.384615384615,594135.7061334414,35
CoV-FISH-06B_R1_48h_INF_00008_12,222.412,ORFN,1751377.66,150567923,48,Untreated,R1,11486.03286208993,148013291.45907685,6520.384615384615,794503.0096605907,35
CoV-FISH-06B_R1_48h_INF_00008_14,1062.24,ORFN,419373.532,36054018,48,Untreated,R1,11486.03286208993,23853094.45257359,6520.384615384615,128038.19944459369,35
CoV-FISH-06B_R1_48h_INF_00008_16,996.683,ORFN,351926.719,30255539,48,Untreated,R1,11486.03286208993,18807605.308913626,6520.384615384615,100955.11609220432,35
CoV-FISH-06B_R1_48h_INF_00008_18,1172.277,ORFN,12107790.357,1040920464,48,Untreated,R1,11486.03286208993,1027455651.8545278,6520.384615384615,5515157.454064888,35
CoV-FISH-06B_R1_48h_INF_00008_20,1576.343,ORFN,469338.512,40349564,48,Untreated,R1,11486.03286208993,22243636.500074573,6520.384615384615,119398.98080025874,35
CoV-FISH-06B_R1_48h_INF_00008_22,1337.007,ORFN,19308160.099,1659944414,48,Untreated,R1,11486.03286208993,1644587507.6611557,6520.384615384615,8827786.421115153,35
CoV-FISH-06B_R1_48h_INF_00008_24,281.42,ORFN,923952.012,79433202,48,Untreated,R1,11486.03286208993,76200802.63195065,6520.384615384615,409029.2596889936,35
CoV-FISH-06B_R1_48h_INF_00008_26,716.845,ORFN,401676.127,34532552,48,Untreated,R1,11486.03286208993,26298846.772975143,6520.384615384615,141166.46353688068,35
CoV-FISH-06B_R1_48h_INF_00008_28,758.545,ORFN,9970402.829,857166835,48,Untreated,R1,11486.03286208993,848454162.202626,6520.384615384615,4554316.567005189,35
CoV-FISH-06B_R1_48h_INF_00008_30,787.59,ORFN,219181.779,18843306,48,Untreated,R1,11486.03286208993,9797021.37814659,6520.384615384615,52588.27024192413,35
CoV-FISH-06B_R1_48h_INF_00008_32,674.82,ORFN,231614.289,19912143,48,Untreated,R1,11486.03286208993,12161138.304004472,6520.384615384615,65278.33337252445,35
CoV-FISH-06B_R1_48h_INF_00008_36,750.88,ORFN,1672025.432,143745922,48,Untreated,R1,11486.03286208993,135121289.6445139,6520.384615384615,725301.5606471284,35
CoV-FISH-06B_R1_48h_INF_00008_38,597.91,ORFN,197979.674,17020537,48,Untreated,R1,11486.03286208993,10152923.09142781,6520.384615384615,54498.672879132355,35
CoV-FISH-06B_R1_48h_INF_00008_40,896.126,ORFN,2028413.95,174385047,48,Untreated,R1,11486.03286208993,164092114.3154268,6520.384615384615,880810.6177492974,35
CoV-FISH-06B_R1_48h_INF_00008_42,278.361,ORFN,7682774.756,660496856,48,Untreated,R1,11486.03286208993,657299592.4064758,6520.384615384615,3528240.6010139384,35
CoV-FISH-06B_R1_48h_INF_00008_44,566.202,ORFN,310873.637,26726159,48,Untreated,R1,11486.03286208993,20222744.22141896,6520.384615384615,108551.27258592138,35
CoV-FISH-06B_R1_48h_INF_00009_1,691.313,gRNA,124863.876,10734689,48,Untreated,R1,14867.221637919216,456785.4078251533,6072.076923076923,2632.952361509112,35
CoV-FISH-06B_R1_48h_INF_00009_3,334.403,gRNA,204409.076,17573280,48,Untreated,R1,14867.221637919216,12601636.4826149,6072.076923076923,72636.97125036143,35
CoV-FISH-06B_R1_48h_INF_00009_5,303.055,gRNA,97709.692,8400213,48,Untreated,R1,14867.221637919216,3894627.146520392,6072.076923076923,22448.982754180903,35
CoV-FISH-06B_R1_48h_INF_00009_7,227.925,gRNA,835559.133,71833966,48,Untreated,R1,14867.221637919216,68445354.50817727,6072.076923076923,394525.2074593746,35
CoV-FISH-06B_R1_48h_INF_00009_9,384.199,gRNA,165386.838,14218494,48,Untreated,R1,14867.221637919216,8506522.313933074,6072.076923076923,49032.36318633276,35
CoV-FISH-06B_R1_48h_INF_00009_11,850.413,gRNA,296698.507,25507507,48,Untreated,R1,14867.221637919216,12864228.445232203,6072.076923076923,74150.57504821126,35
CoV-FISH-06B_R1_48h_INF_00009_13,530.224,gRNA,211237.298,18160310,48,Untreated,R1,14867.221637919216,10277352.27425592,6072.076923076923,59239.587073063885,35
CoV-FISH-06B_R1_48h_INF_00009_15,209.524,gRNA,4349656.26,373944880,48,Untreated,R1,14867.221637919216,370829840.25353664,6072.076923076923,2137496.703894994,35
CoV-FISH-06B_R1_48h_INF_00009_17,642.471,gRNA,176863.702,15205173,48,Untreated,R1,14867.221637919216,5653414.247064404,6072.076923076923,32586.79050906804,35
CoV-FISH-06B_R1_48h_INF_00009_19,1238.823,gRNA,2271726.41,195302895,48,Untreated,R1,14867.221637919216,176885038.888848,6072.076923076923,1019581.3458128108,35
CoV-FISH-06B_R1_48h_INF_00009_21,577.473,gRNA,154236.107,13259853,48,Untreated,R1,14867.221637919216,4674433.919085877,6072.076923076923,26943.859447205672,35
CoV-FISH-06B_R1_48h_INF_00009_23,469.565,gRNA,115876.999,9962077,48,Untreated,R1,14867.221637919216,2980950.0715904636,6072.076923076923,17182.465543074362,35
CoV-FISH-06B_R1_48h_INF_00009_25,654.336,gRNA,214585.061,18448121,48,Untreated,R1,14867.221637919216,8719962.662330491,6072.076923076923,50262.65263894465,35
CoV-FISH-06B_R1_48h_INF_00009_27,281.048,gRNA,95847.125,8240086,48,Untreated,R1,14867.221637919216,4061683.09310608,6072.076923076923,23411.90832389458,35
CoV-FISH-06B_R1_48h_INF_00009_29,919.006,gRNA,316380.695,27199607,48,Untreated,R1,14867.221637919216,13536541.111422414,6072.076923076923,78025.84599993918,35
CoV-FISH-06B_R1_48h_INF_00009_2,194.275,ORFN,1684573.865,144824725,48,Untreated,R1,11486.03286208993,142593275.96571746,6520.384615384615,765409.55069193,35
CoV-FISH-06B_R1_48h_INF_00009_4,730.14,ORFN,329118.423,28294684,48,Untreated,R1,11486.03286208993,19908271.96607366,6520.384615384615,106863.25422713991,35
CoV-FISH-06B_R1_48h_INF_00009_6,842.097,ORFN,4089875.342,351611220,48,Untreated,R1,11486.03286208993,341938866.18493265,6520.384615384615,1835453.1246875995,35
CoV-FISH-06B_R1_48h_INF_00009_8,864.883,ORFN,10080029.161,866591535,48,Untreated,R1,11486.03286208993,856657460.440137,6520.384615384615,4598350.0796350185,35
CoV-FISH-06B_R1_48h_INF_00009_10,634.236,ORFN,6783719.531,583204059,48,Untreated,R1,11486.03286208993,575919203.4616796,6520.384615384615,3091408.4536667755,35
CoV-FISH-06B_R1_48h_INF_00009_14,716.415,ORFN,426115.586,36633640,48,Untreated,R1,11486.03286208993,28404873.767105844,6520.384615384615,152471.15630311047,35
CoV-FISH-06B_R1_48h_INF_00009_16,575.798,ORFN,243381.052,20923745,48,Untreated,R1,11486.03286208993,14310110.250074342,6520.384615384615,76813.54525787561,35
CoV-FISH-06B_R1_48h_INF_00009_18,693.372,ORFN,258453.332,22219526,48,Untreated,R1,11486.03286208993,14255432.42234698,6520.384615384615,76520.04662499706,35
CoV-FISH-06B_R1_48h_INF_00009_20,954.751,ORFN,350497.762,30132690,48,Untreated,R1,11486.03286208993,19166388.638886776,6520.384615384615,102880.98661822078,35
CoV-FISH-06B_R1_48h_INF_00009_22,770.817,ORFN,310789.55,26718930,48,Untreated,R1,11486.03286208993,17865300.607342426,6520.384615384615,95897.03033493544,35
CoV-FISH-06B_R1_48h_INF_00009_24,582.033,ORFN,234129.086,20128343,48,Untreated,R1,11486.03286208993,13443092.83517921,6520.384615384615,72159.58520623537,35
CoV-FISH-06B_R1_48h_INF_00009_26,897.115,ORFN,267772.111,23020672,48,Untreated,R1,11486.03286208993,12716379.628926191,6520.384615384615,68258.74749202403,35
CoV-FISH-06B_R1_48h_INF_00009_30,396.354,ORFN,6185145.303,531743954,48,Untreated,R1,11486.03286208993,527191418.9309792,6520.384615384615,2829848.3526643724,35
CoV-FISH-06B_R1_48h_INF_00010_1,1085.609,gRNA,484093.302,41618050,48,Untreated,R1,14867.221637919216,25478060.38488016,6072.076923076923,146857.84201477727,35
CoV-FISH-06B_R1_48h_INF_00010_3,570.796,gRNA,109202.27,9388243,48,Untreated,R1,14867.221637919216,902092.357962262,6072.076923076923,5199.741855819568,35
CoV-FISH-06B_R1_48h_INF_00010_5,944.596,gRNA,228543.188,19648117,48,Untreated,R1,14867.221637919216,5604598.90970806,6072.076923076923,32305.414494054345,35
CoV-FISH-06B_R1_48h_INF_00010_11,319.2,gRNA,840944.453,72296948,48,Untreated,R1,14867.221637919216,67551330.85317619,6072.076923076923,389371.97433643497,35
CoV-FISH-06B_R1_48h_INF_00010_13,924.264,gRNA,337866.337,29046752,48,Untreated,R1,14867.221637919216,15305514.260050232,6072.076923076923,88222.36705629624,35
CoV-FISH-06B_R1_48h_INF_00010_15,1003.604,gRNA,180593.28,15525809,48,Untreated,R1,14867.221637919216,605005.8952977229,6072.076923076923,3487.308643101004,35
CoV-FISH-06B_R1_48h_INF_00010_17,1365.365,gRNA,294385.544,25308659,48,Untreated,R1,14867.221637919216,5009474.928342428,6072.076923076923,28875.066095694096,35
CoV-FISH-06B_R1_48h_INF_00010_19,367.17,gRNA,79815.186,6861802,48,Untreated,R1,14867.221637919216,1403004.2312052017,6072.076923076923,8087.043150846457,35
CoV-FISH-06B_R1_48h_INF_00010_21,672.935,gRNA,1145212.965,98455257,48,Untreated,R1,14867.221637919216,88450583.20708683,6072.076923076923,509837.1531629592,35
CoV-FISH-06B_R1_48h_INF_00010_23,996.579,gRNA,343912.715,29566566,48,Untreated,R1,14867.221637919216,14750205.127304109,6072.076923076923,85021.51504267161,35
CoV-FISH-06B_R1_48h_INF_00010_25,403.659,gRNA,396066.942,34050324,48,Untreated,R1,14867.221637919216,28049036.180859167,6072.076923076923,161677.178791833,35
CoV-FISH-06B_R1_48h_INF_00010_27,1009.106,gRNA,286274.868,24611375,48,Untreated,R1,14867.221637919216,9608772.441845892,6072.076923076923,55385.83251250847,35
CoV-FISH-06B_R1_48h_INF_00010_29,348.617,gRNA,769363.287,66143034,48,Untreated,R1,14867.221637919216,60960067.79425351,6072.076923076923,351379.3385406761,35
CoV-FISH-06B_R1_48h_INF_00010_31,1037.895,gRNA,391987.549,33699614,48,Untreated,R1,14867.221637919216,18268998.998111837,6072.076923076923,105304.16083890806,35
CoV-FISH-06B_R1_48h_INF_00010_33,1014.468,gRNA,297915.625,25612144,48,Untreated,R1,14867.221637919216,10529823.39942337,6072.076923076923,60694.85344942972,35
CoV-FISH-06B_R1_48h_INF_00010_35,686.87,gRNA,3265034.318,280698702,48,Untreated,R1,14867.221637919216,270486853.4735624,6072.076923076923,1559110.6620529145,35
CoV-FISH-06B_R1_48h_INF_00010_37,708.238,gRNA,1703659.341,146465525,48,Untreated,R1,14867.221637919216,135935993.68160337,6072.076923076923,783547.3494702046,35
CoV-FISH-06B_R1_48h_INF_00010_39,890.089,gRNA,323702.082,27829035,48,Untreated,R1,14867.221637919216,14595884.559526123,6072.076923076923,84131.9973470538,35
CoV-FISH-06B_R1_48h_INF_00010_43,194.402,gRNA,600644.4,51638080,48,Untreated,R1,14867.221637919216,48747862.37914523,6072.076923076923,280987.0831487272,35
CoV-FISH-06B_R1_48h_INF_00010_45,460.864,gRNA,395375.872,33990912,48,Untreated,R1,14867.221637919216,27139144.767062,6072.076923076923,156432.4824735322,35
CoV-FISH-06B_R1_48h_INF_00010_49,277.989,gRNA,64521.087,5546951,48,Untreated,R1,14867.221637919216,1414026.9240964754,6072.076923076923,8150.578948577933,35
CoV-FISH-06B_R1_48h_INF_00010_1,1085.609,ORFN,1315629.504,113106160,48,Untreated,R1,11486.03286208993,100636819.3506194,6520.384615384615,540196.4584973967,35
CoV-FISH-06B_R1_48h_INF_00010_3,570.796,ORFN,144056.597,12384709,48,Untreated,R1,11486.03286208993,5828527.386450515,6520.384615384615,31286.261556479498,35
CoV-FISH-06B_R1_48h_INF_00010_5,944.596,ORFN,340002.972,29230441,48,Untreated,R1,11486.03286208993,18380780.3026013,6520.384615384615,98664.01271378036,35
CoV-FISH-06B_R1_48h_INF_00010_9,1056.704,ORFN,226224.852,19448807,48,Untreated,R1,11486.03286208993,7311470.130498122,6520.384615384615,39246.37420370018,35
